post_id,factcheck_id,post_language,factcheck_language,rating
2841,52062,spa,por,No
2841,152158,spa,por,Yes
2841,66473,spa,por,No
2841,194948,spa,por,No
2841,88292,spa,por,No
2841,8782,spa,eng,No
2841,2031,spa,por,No
2841,66441,spa,por,No
2841,201395,spa,por,Yes
2841,66620,spa,por,No
2841,147232,spa,por,No
2841,86524,spa,por,No
2841,136606,spa,por,No
2841,196449,spa,por,No
2841,115161,spa,por,No
2841,198176,spa,eng,No
2841,118746,spa,por,No
2841,61286,spa,por,No
2841,88289,spa,por,No
2841,668,spa,por,No
2841,73769,spa,por,No
2841,105587,spa,eng,No
2841,66436,spa,por,No
2841,4679,spa,por,No
2841,66442,spa,por,No
2841,147402,spa,por,No
2841,66452,spa,por,No
2841,400,spa,por,No
2841,40540,spa,por,No
2841,58981,spa,por,No
2841,199150,spa,por,No
2841,199433,spa,por,No
2841,200906,spa,eng,No
2841,147562,spa,por,No
2841,13102,spa,por,No
2841,42166,spa,por,No
2841,194324,spa,por,No
2841,1459,spa,por,No
2841,90081,spa,eng,No
2841,40089,spa,por,No
2841,54730,spa,por,No
2841,114028,spa,por,No
2841,96619,spa,por,No
2841,66445,spa,por,No
2841,2856,spa,por,No
2841,41124,spa,eng,No
2841,6265,spa,por,No
2841,1312,spa,por,No
2841,34934,spa,por,No
2841,123161,spa,por,No
2841,97593,spa,eng,No
2841,132392,spa,eng,No
2841,196463,spa,por,No
13083,7805,spa,spa,No
13083,80995,spa,spa,No
13083,91669,spa,spa,No
13083,40243,spa,spa,No
13083,134201,spa,spa,No
13083,100370,spa,spa,No
13083,154080,spa,spa,No
13083,83170,spa,spa,No
13083,156641,spa,spa,No
13083,66212,spa,spa,No
6940,67275,eng,eng,No
6940,67276,eng,eng,Yes
6940,127075,eng,eng,No
6940,67274,eng,eng,No
6940,72810,eng,eng,No
6940,82290,eng,eng,No
6940,121796,eng,eng,No
6940,77258,eng,eng,No
6940,13603,eng,eng,No
6940,134017,eng,eng,No
6940,7751,eng,ara,No
4893,88285,por,por,No
4893,198355,por,por,Yes
4893,102553,por,por,No
4893,41299,por,por,Yes
4893,13531,por,por,No
4893,155571,por,por,No
4893,155570,por,por,No
4893,139311,por,por,No
4893,46984,por,por,No
4893,139228,por,por,No
6943,167346,eng,ara,No
6943,164549,eng,ara,No
6943,168609,eng,ara,No
6943,173833,eng,ara,No
6943,164022,eng,ara,No
6943,172376,eng,ara,No
25377,99221,mya,mya,No
25377,99222,mya,mya,No
25377,152549,mya,mya,No
25377,193635,mya,mya,No
25377,99223,mya,mya,No
25377,193621,mya,mya,Yes
25377,152561,mya,mya,No
25377,34765,mya,mya,No
25377,193634,mya,mya,No
25377,152546,mya,mya,No
25378,99222,mya,mya,No
25378,99223,mya,mya,No
25378,99221,mya,mya,No
25378,193635,mya,mya,No
25378,193621,mya,mya,Yes
25378,152545,mya,mya,No
25378,152549,mya,mya,No
25378,152561,mya,mya,No
25378,152199,mya,mya,No
25378,193626,mya,mya,No
25397,152199,mya,mya,No
25397,152563,mya,mya,No
25397,193638,mya,mya,No
25397,193631,mya,mya,No
25397,193613,mya,mya,No
25397,193635,mya,mya,No
25397,144602,mya,mya,No
25397,193621,mya,mya,No
25397,193658,mya,mya,No
25397,193618,mya,mya,No
2849,62477,spa,eng,Yes
2849,62468,spa,por,No
2849,4404,spa,por,No
2849,62466,spa,por,No
2849,62465,spa,por,No
2849,62476,spa,por,No
2849,152866,spa,por,No
2849,3976,spa,por,No
2849,87861,spa,por,No
2849,1624,spa,por,No
2849,156691,spa,por,No
2849,57104,spa,por,No
2849,52980,spa,por,No
2849,62467,spa,por,No
2849,139021,spa,por,No
2849,62470,spa,eng,No
2849,8531,spa,por,No
2849,62472,spa,eng,No
2849,154555,spa,por,No
2849,744,spa,por,No
2849,151151,spa,eng,No
2849,1208,spa,por,No
2849,1525,spa,por,No
2849,45890,spa,por,No
2849,379,spa,por,No
2849,62334,spa,por,No
2849,97012,spa,por,No
2849,96599,spa,por,No
2849,136575,spa,por,No
2849,2286,spa,por,No
2849,4442,spa,por,No
2849,40210,spa,por,No
2849,667,spa,por,No
2849,4960,spa,por,No
2849,1198,spa,por,No
2849,1691,spa,por,No
2849,96039,spa,por,No
2849,152258,spa,por,No
2849,767,spa,por,No
2849,1795,spa,por,No
2849,1108,spa,por,No
2849,35992,spa,por,No
2849,3943,spa,por,No
2849,61302,spa,por,No
2849,20765,spa,eng,No
2849,4929,spa,por,No
2849,199153,spa,por,No
2849,263,spa,por,No
2849,96764,spa,por,No
2849,4299,spa,por,No
2849,99995,spa,por,No
2849,112817,spa,por,No
2849,4903,spa,por,No
2849,51697,spa,por,No
2849,47637,spa,por,No
2849,110788,spa,por,No
2849,1477,spa,por,No
2849,4553,spa,por,No
2849,4541,spa,por,No
2849,109591,spa,por,No
2849,1378,spa,por,No
2849,34323,spa,por,No
2849,1555,spa,por,No
2849,52063,spa,por,No
2849,13234,spa,por,No
4901,13161,hun,hun,Yes
4901,11981,hun,hun,No
4901,14610,hun,hun,No
4901,31184,hun,hun,No
4901,55499,hun,hun,No
4901,55521,hun,hun,No
4901,49420,hun,hun,No
4901,78599,hun,hun,No
4901,65413,hun,hun,No
4901,14620,hun,hun,No
4901,48549,hun,pol,Yes
4901,123038,hun,pol,Yes
4901,123033,hun,pol,No
4901,148573,hun,pol,No
4901,123091,hun,pol,No
4901,123026,hun,pol,No
4901,148628,hun,pol,No
4901,123024,hun,pol,No
4901,89093,hun,pol,No
4901,149326,hun,pol,No
25381,152199,mya,mya,Yes
25381,152563,mya,mya,No
25381,193618,mya,mya,No
25381,152549,mya,mya,No
25381,193619,mya,mya,No
25381,151959,mya,mya,No
25381,193634,mya,mya,No
25381,193612,mya,mya,No
25381,193635,mya,mya,No
25381,193650,mya,mya,No
25384,193666,mya,mya,Yes
25384,152549,mya,mya,No
25384,152558,mya,mya,No
25384,193657,mya,mya,No
25384,193665,mya,mya,No
25384,152557,mya,mya,No
25384,193632,mya,mya,No
25384,152546,mya,mya,No
25384,152560,mya,mya,No
25384,193637,mya,mya,No
25386,152549,mya,mya,No
25386,152560,mya,mya,No
25386,152545,mya,mya,No
25386,152546,mya,mya,No
25386,193650,mya,mya,No
25386,152563,mya,mya,No
25386,152561,mya,mya,No
25386,144602,mya,mya,No
25386,152199,mya,mya,No
25386,152553,mya,mya,No
19243,109399,eng,eng,Yes
19243,116398,eng,eng,Yes
19243,133994,eng,eng,No
19243,47107,eng,eng,Yes
19243,109388,eng,eng,Yes
19243,154754,eng,eng,No
19243,109407,eng,eng,Yes
19243,133811,eng,eng,No
19243,23564,eng,eng,No
19243,75780,eng,eng,No
25387,152560,mya,mya,No
25387,152563,mya,mya,No
25387,152545,mya,mya,No
25387,152544,mya,mya,No
25387,152561,mya,mya,No
25387,37281,mya,mya,No
25387,152549,mya,mya,No
25387,152199,mya,mya,No
25387,152551,mya,mya,No
25387,152553,mya,mya,No
2865,61555,eng,por,No
2865,212,eng,por,No
2865,938,eng,por,No
2865,61314,eng,por,No
2865,61549,eng,por,No
2865,41984,eng,por,No
2865,58063,eng,por,No
2865,7168,eng,por,No
2865,29640,eng,por,No
2865,99264,eng,por,No
2865,29631,eng,por,No
2865,54596,eng,por,No
2865,89383,eng,por,No
2865,96774,eng,por,No
2865,122436,eng,por,No
2865,136586,eng,por,No
2865,58064,eng,por,No
2865,97683,eng,por,No
2865,115194,eng,por,No
2865,51681,eng,por,No
2865,167597,eng,ara,No
2865,21680,eng,por,No
2865,96797,eng,por,No
2865,53642,eng,por,No
25394,193637,mya,mya,Yes
25394,193634,mya,mya,No
25394,152549,mya,mya,No
25394,34765,mya,mya,No
25394,193620,mya,mya,No
25394,193644,mya,mya,No
25394,193616,mya,mya,No
25394,152553,mya,mya,No
25394,8388,mya,mya,No
25394,193613,mya,mya,No
2866,61555,eng,por,No
2866,61549,eng,por,No
2866,212,eng,por,No
2866,938,eng,por,No
2866,61314,eng,por,No
2866,58063,eng,por,No
2866,41984,eng,por,No
2866,122436,eng,por,No
2866,136586,eng,por,No
2866,115194,eng,por,No
2866,99264,eng,por,No
2866,157005,eng,por,No
2866,29640,eng,por,No
2866,29631,eng,por,No
2866,7168,eng,por,No
2866,54596,eng,por,No
2866,97683,eng,por,No
2866,51681,eng,por,No
2866,20478,eng,por,No
2866,21680,eng,por,No
2866,53642,eng,por,No
2866,96774,eng,por,No
2869,89509,msa,msa,Yes
2869,89512,msa,msa,Yes
2869,89498,msa,msa,No
2869,89497,msa,msa,No
2869,102115,msa,msa,No
2869,22186,msa,msa,No
2869,102099,msa,msa,No
2869,197362,msa,msa,No
2869,77620,msa,msa,No
2869,201541,msa,msa,Yes
15157,100162,pol,pol,No
15157,122939,pol,pol,Yes
15157,122959,pol,pol,No
15157,89783,pol,pol,No
15157,122963,pol,pol,No
15157,29164,pol,pol,No
15157,148334,pol,pol,No
15157,148335,pol,pol,No
15157,122945,pol,pol,No
15157,148331,pol,pol,No
11062,64165,ron,ron,Yes
11062,21111,ron,ron,No
11062,100130,ron,ron,No
11062,21123,ron,ron,No
11062,21103,ron,ron,No
11062,139185,ron,ron,No
11062,21118,ron,ron,No
11062,21104,ron,ron,No
11062,110413,ron,ron,No
11062,95058,ron,ron,No
2872,12896,hun,hun,Yes
2872,14610,hun,hun,No
2872,11981,hun,hun,No
2872,14618,hun,hun,No
2872,55499,hun,hun,No
2872,94297,hun,hun,No
2872,154042,hun,hun,No
2872,49425,hun,hun,No
2872,55521,hun,hun,No
2872,55511,hun,hun,No
2872,30764,hun,pol,No
2872,122978,hun,pol,No
2872,123069,hun,pol,No
2872,123029,hun,pol,No
2872,122919,hun,pol,No
2872,148334,hun,pol,No
2872,148335,hun,pol,No
2872,123060,hun,pol,No
2872,93853,hun,pol,No
2872,123051,hun,pol,No
2872,123045,hun,pol,No
2872,93842,hun,pol,No
21305,71087,deu,deu,Yes
21305,24342,deu,deu,Yes
21305,202187,deu,deu,No
21305,49707,deu,deu,No
21305,71064,deu,deu,No
21305,49547,deu,deu,No
21305,49687,deu,deu,No
21305,42479,deu,deu,No
21305,87102,deu,deu,No
21305,44046,deu,deu,No
21305,52623,deu,fra,No
21305,85256,deu,fra,No
21306,71087,deu,deu,Yes
21306,24342,deu,deu,Yes
21306,202187,deu,deu,No
21306,49707,deu,deu,No
21306,49687,deu,deu,No
21306,71064,deu,deu,No
21306,44046,deu,deu,No
21306,87102,deu,deu,No
21306,49547,deu,deu,No
21306,42479,deu,deu,No
2875,137958,fra,fra,No
2875,3361,fra,fra,No
2875,83261,fra,fra,No
2875,136964,fra,fra,No
2875,8997,fra,fra,No
2875,118914,fra,fra,No
2875,79528,fra,fra,No
2875,3329,fra,fra,No
2875,9938,fra,fra,No
2875,9119,fra,fra,No
2875,200628,fra,eng,No
2875,55072,fra,eng,No
2875,1104,fra,eng,No
2875,3657,fra,eng,No
2875,42688,fra,eng,No
2875,55065,fra,eng,No
2875,19888,fra,eng,No
2875,127551,fra,eng,No
27449,165057,ara,ara,Yes
27449,164560,ara,ara,No
27449,164054,ara,ara,No
27449,164228,ara,ara,No
27449,166693,ara,ara,No
27449,172428,ara,ara,No
27449,166735,ara,ara,No
27449,7741,ara,ara,No
27449,176664,ara,ara,No
27449,176632,ara,ara,No
15165,100212,pol,pol,Yes
15165,97419,pol,pol,Yes
15165,93982,pol,pol,No
15165,52897,pol,pol,No
15165,75165,pol,pol,No
15165,148427,pol,pol,No
15165,93980,pol,pol,No
15165,92794,pol,pol,No
15165,100058,pol,pol,No
15165,65372,pol,pol,No
25398,193645,mya,mya,Yes
25398,193643,mya,mya,No
25398,120083,mya,mya,No
25398,193659,mya,mya,No
25398,193640,mya,mya,No
25398,193626,mya,mya,No
25398,193623,mya,mya,No
25398,193618,mya,mya,No
25398,76752,mya,mya,No
25398,193655,mya,mya,No
25400,193645,mya,mya,Yes
25400,193643,mya,mya,No
25400,193640,mya,mya,No
25400,193655,mya,mya,No
25400,193659,mya,mya,No
25400,120083,mya,mya,No
25400,152547,mya,mya,No
25400,193618,mya,mya,No
25400,193644,mya,mya,No
25400,193621,mya,mya,No
15166,122771,pol,hbs,No
15166,89703,pol,hbs,No
15166,59937,pol,hbs,No
15166,142653,pol,hbs,No
15166,139440,pol,hbs,No
15166,120530,pol,hbs,No
15166,155630,pol,hbs,No
15166,142650,pol,hbs,No
15166,120638,pol,hbs,No
15166,107121,pol,hbs,No
15166,106642,pol,hbs,No
15166,120631,pol,hbs,No
25409,193643,mya,mya,No
25409,193640,mya,mya,Yes
25409,193645,mya,mya,No
25409,152199,mya,mya,No
25409,152547,mya,mya,No
25409,193618,mya,mya,No
25409,193636,mya,mya,No
25409,152563,mya,mya,No
25409,193613,mya,mya,No
25409,151959,mya,mya,No
4935,11981,hun,hun,Yes
4935,11980,hun,hun,No
4935,14610,hun,hun,No
4935,94297,hun,hun,No
4935,14617,hun,hun,Yes
4935,28436,hun,hun,No
4935,14620,hun,hun,No
4935,49422,hun,hun,No
4935,18330,hun,hun,Yes
4935,49420,hun,hun,No
4935,114308,hun,pol,Yes
4935,114307,hun,pol,Yes
4935,148334,hun,pol,No
4935,148335,hun,pol,No
4935,123056,hun,pol,No
4935,114309,hun,pol,Yes
4935,123040,hun,pol,No
4935,123003,hun,pol,No
4935,100157,hun,pol,No
4935,123044,hun,pol,No
4935,122953,hun,pol,No
4935,148336,hun,pol,No
4935,123051,hun,pol,No
25415,193666,mya,mya,Yes
25415,193611,mya,mya,No
25415,193632,mya,mya,No
25415,152549,mya,mya,No
25415,193621,mya,mya,No
25415,151958,mya,mya,No
25415,152544,mya,mya,No
25415,193619,mya,mya,No
25415,99222,mya,mya,No
25415,152550,mya,mya,No
21321,118817,deu,deu,Yes
21321,44747,deu,deu,Yes
21321,44746,deu,deu,Yes
21321,49623,deu,deu,No
21321,27369,deu,deu,No
21321,150099,deu,deu,No
21321,44729,deu,deu,No
21321,136413,deu,deu,No
21321,74971,deu,deu,No
21321,136414,deu,deu,No
25417,152549,mya,mya,No
25417,144602,mya,mya,No
25417,193635,mya,mya,No
25417,152546,mya,mya,No
25417,152555,mya,mya,Yes
25417,193637,mya,mya,No
25417,193618,mya,mya,No
25417,193613,mya,mya,No
25417,193633,mya,mya,No
25417,152553,mya,mya,No
11083,138994,ces,ces,Yes
11083,78851,ces,ces,No
11083,157159,ces,ces,No
11083,55214,ces,ces,No
11083,114609,ces,ces,No
11083,78840,ces,ces,No
11083,78836,ces,ces,No
11083,109741,ces,ces,No
11083,106859,ces,ces,No
11083,139449,ces,ces,No
19271,121718,pol,hbs,Yes
19271,120109,pol,hbs,No
19271,134969,pol,hbs,No
19271,120110,pol,hbs,No
19271,100190,pol,hbs,No
19271,53120,pol,hbs,No
25421,99223,mya,mya,Yes
25421,99222,mya,mya,No
25421,99221,mya,mya,No
25421,152549,mya,mya,No
25421,193635,mya,mya,No
25421,193619,mya,mya,No
25421,152546,mya,mya,No
25421,193621,mya,mya,No
25421,193650,mya,mya,No
25421,152562,mya,mya,No
23374,173162,ara,ara,No
23374,165666,ara,ara,No
23374,170871,ara,ara,Yes
23374,171394,ara,ara,No
23374,171904,ara,ara,No
23374,176474,ara,ara,No
23374,166160,ara,ara,No
23374,163560,ara,ara,No
23374,170872,ara,ara,No
23374,169537,ara,ara,No
21334,149372,deu,deu,No
21334,23339,deu,deu,No
21334,86576,deu,deu,No
21334,30882,deu,deu,No
21334,71436,deu,deu,No
21334,49626,deu,deu,No
21334,33315,deu,deu,No
21334,45384,deu,deu,No
21334,134736,deu,deu,No
21334,27763,deu,deu,No
25434,193655,mya,mya,Yes
25434,193643,mya,mya,No
25434,193640,mya,mya,No
25434,193645,mya,mya,No
25434,193648,mya,mya,No
25434,99223,mya,mya,No
25434,193641,mya,mya,No
25434,152547,mya,mya,No
25434,193613,mya,mya,No
25434,152549,mya,mya,No
25437,193654,mya,mya,Yes
25437,152549,mya,mya,No
25437,193634,mya,mya,No
25437,193616,mya,mya,No
25437,34765,mya,mya,No
25437,193614,mya,mya,No
25437,193637,mya,mya,No
25437,193613,mya,mya,No
25437,193612,mya,mya,No
25437,152553,mya,mya,No
25438,193657,mya,mya,Yes
25438,193612,mya,mya,No
25438,193620,mya,mya,No
25438,152549,mya,mya,No
25438,152553,mya,mya,No
25438,193637,mya,mya,No
25438,144602,mya,mya,No
25438,193613,mya,mya,No
25438,193632,mya,mya,No
25438,193634,mya,mya,No
25439,193657,mya,mya,Yes
25439,193634,mya,mya,No
25439,193620,mya,mya,No
25439,152549,mya,mya,No
25439,152553,mya,mya,No
25439,193612,mya,mya,No
25439,193653,mya,mya,No
25439,193637,mya,mya,No
25439,193638,mya,mya,No
25439,193613,mya,mya,No
15203,21076,ron,ron,Yes
15203,21123,ron,ron,No
15203,21078,ron,ron,No
15203,21103,ron,ron,No
15203,88429,ron,ron,No
15203,21091,ron,ron,No
15203,21114,ron,ron,No
15203,21090,ron,ron,No
15203,21092,ron,ron,No
15203,21111,ron,ron,No
4963,64064,hun,hun,Yes
4963,55538,hun,hun,No
4963,55507,hun,hun,No
4963,28442,hun,hun,No
4963,14610,hun,hun,No
4963,55541,hun,hun,No
4963,94297,hun,hun,No
4963,55519,hun,hun,No
4963,55537,hun,hun,No
4963,13881,hun,hun,No
4963,123029,hun,pol,No
4963,151595,hun,pol,No
25445,193655,mya,mya,Yes
25445,193643,mya,mya,No
25445,193640,mya,mya,No
25445,193645,mya,mya,No
25445,193613,mya,mya,No
25445,193648,mya,mya,No
25445,99223,mya,mya,No
25445,193641,mya,mya,No
25445,152547,mya,mya,No
25445,193644,mya,mya,No
2918,14267,por,por,Yes
2918,1378,por,por,No
2918,62468,por,por,No
2918,114914,por,por,No
2918,4404,por,por,No
2918,1691,por,por,No
2918,3547,por,por,No
2918,194476,por,por,No
2918,198214,por,por,No
2918,96563,por,por,No
25449,193649,mya,mya,Yes
25449,193659,mya,mya,No
25449,37281,mya,mya,No
25449,152554,mya,mya,No
25449,152546,mya,mya,No
25449,152551,mya,mya,No
25449,193650,mya,mya,No
25449,193617,mya,mya,No
25449,193660,mya,mya,No
25449,193627,mya,mya,No
13162,137106,fra,fra,No
13162,137938,fra,fra,No
13162,36533,fra,fra,Yes
13162,79431,fra,fra,No
13162,146568,fra,fra,No
13162,138290,fra,fra,No
13162,76175,fra,fra,No
13162,85293,fra,fra,No
13162,82727,fra,fra,No
13162,31327,fra,fra,No
25455,76752,mya,mya,Yes
25455,193648,mya,mya,No
25455,193618,mya,mya,No
25455,193610,mya,mya,No
25455,193659,mya,mya,No
25455,193626,mya,mya,No
25455,193623,mya,mya,No
25455,193621,mya,mya,No
25455,151958,mya,mya,No
25455,151959,mya,mya,No
11120,3797,hbs,hbs,Yes
11120,93166,hbs,hbs,Yes
11120,41069,hbs,hbs,Yes
11120,199393,hbs,hbs,No
11120,97220,hbs,hbs,Yes
11120,133218,hbs,hbs,No
11120,92060,hbs,hbs,No
11120,114605,hbs,hbs,Yes
11120,139441,hbs,hbs,No
11120,41091,hbs,hbs,No
25456,76752,mya,mya,Yes
25456,193648,mya,mya,No
25456,193618,mya,mya,No
25456,193610,mya,mya,No
25456,193623,mya,mya,No
25456,193626,mya,mya,No
25456,193659,mya,mya,No
25456,151958,mya,mya,No
25456,151959,mya,mya,No
25456,193621,mya,mya,No
25458,76752,mya,mya,Yes
25458,193618,mya,mya,No
25458,152563,mya,mya,No
25458,152199,mya,mya,No
25458,193621,mya,mya,No
25458,99221,mya,mya,No
25458,193666,mya,mya,No
25458,193658,mya,mya,No
25458,193665,mya,mya,No
25458,152558,mya,mya,No
7026,169322,eng,ara,No
7026,176800,eng,ara,No
7026,172953,eng,ara,No
7026,171300,eng,ara,No
7026,176371,eng,ara,No
7026,170488,eng,ara,No
7026,168780,eng,ara,No
7026,166406,eng,ara,No
7026,177201,eng,ara,No
7026,175112,eng,ara,No
7026,170665,eng,ara,No
7027,93220,slk,ces,No
7027,59925,slk,ces,No
7027,201243,slk,eng,No
7027,113334,slk,ces,No
23414,173549,ara,ara,Yes
23414,173548,ara,ara,Yes
23414,165945,ara,ara,No
23414,167015,ara,ara,No
23414,168395,ara,ara,No
23414,166300,ara,ara,No
23414,164604,ara,ara,No
23414,171482,ara,ara,No
23414,168398,ara,ara,No
23414,164423,ara,ara,No
7030,62674,deu,eng,No
7030,82490,deu,fra,No
7030,40314,deu,eng,No
7030,125571,deu,eng,Yes
7030,125572,deu,eng,Yes
7030,122846,deu,eng,No
7030,92056,deu,eng,No
7030,142964,deu,eng,No
7030,119079,deu,eng,No
7030,135988,deu,eng,No
7030,5366,deu,eng,No
7030,122125,deu,eng,No
7030,90453,deu,eng,No
7030,56455,deu,eng,No
7030,82497,deu,fra,No
7030,80428,deu,fra,Yes
7030,33794,deu,eng,No
7030,128498,deu,eng,Yes
7030,62667,deu,eng,No
7030,40358,deu,eng,Yes
7030,121399,deu,eng,No
7030,81104,deu,fra,Yes
7030,36151,deu,fra,No
7030,82326,deu,fra,No
7030,40410,deu,eng,No
2936,47167,eng,por,No
2936,40558,eng,por,No
2936,2109,eng,por,No
2936,3607,eng,por,No
2936,7129,eng,por,No
2936,13953,eng,por,No
2936,4803,eng,por,No
2936,96514,eng,por,No
2936,63768,eng,por,No
2936,139951,eng,por,No
2936,756,eng,por,No
2936,168821,eng,ara,No
2936,160,eng,por,No
2936,136651,eng,por,No
4987,119215,slk,slk,Yes
4987,148592,slk,slk,No
4987,93168,slk,slk,No
4987,95121,slk,slk,No
4987,100207,slk,slk,Yes
4987,139749,slk,slk,No
4987,100203,slk,slk,Yes
4987,78904,slk,slk,No
4987,59900,slk,slk,No
4987,145245,slk,slk,No
4987,119079,slk,eng,Yes
4987,127778,slk,eng,Yes
4987,135988,slk,eng,Yes
4987,41070,slk,ces,Yes
4987,93109,slk,ces,No
4987,41093,slk,ces,No
4987,106799,slk,ces,No
4987,95955,slk,ces,No
4987,142489,slk,eng,Yes
4987,146810,slk,ces,No
4987,47701,slk,eng,No
4987,95371,slk,ces,No
4987,127489,slk,eng,No
4987,78840,slk,ces,No
4987,66513,slk,eng,No
4987,120545,slk,ces,No
4987,36844,slk,eng,No
4987,78851,slk,ces,No
19325,128483,eng,eng,Yes
19325,113822,eng,eng,No
19325,67635,eng,eng,Yes
19325,129554,eng,eng,Yes
19325,40476,eng,eng,Yes
19325,67608,eng,eng,Yes
19325,40456,eng,eng,Yes
19325,48047,eng,eng,No
19325,72604,eng,eng,No
19325,148946,eng,eng,Yes
4989,63845,hun,hun,Yes
4989,157146,hun,hun,No
4989,55541,hun,hun,No
4989,13161,hun,hun,No
4989,11981,hun,hun,No
4989,138703,hun,hun,No
4989,14610,hun,hun,No
4989,78631,hun,hun,No
4989,55530,hun,hun,No
4989,154042,hun,hun,No
4993,86319,fra,eng,No
4993,143650,fra,eng,No
4993,143717,fra,eng,No
4993,40263,fra,eng,No
4993,17486,fra,eng,No
4993,143721,fra,eng,No
4993,13200,fra,eng,No
4993,141441,fra,eng,No
4993,143911,fra,eng,No
4993,198621,fra,eng,No
4993,115416,fra,eng,No
4993,71083,fra,eng,No
4993,18956,fra,eng,No
4993,6326,fra,eng,No
4993,106935,fra,eng,No
4993,143010,fra,eng,No
4993,19992,fra,eng,No
4993,118266,fra,eng,No
4993,61396,fra,eng,No
4993,108531,fra,eng,No
4993,19934,fra,eng,No
4993,132348,fra,eng,No
4993,142059,fra,eng,No
4993,107012,fra,eng,No
4993,143845,fra,eng,No
4993,37505,fra,eng,No
4993,106932,fra,eng,No
4993,68534,fra,eng,No
4993,104115,fra,eng,No
4993,132035,fra,eng,No
4993,141864,fra,eng,No
4993,131657,fra,eng,No
4993,89873,fra,eng,No
4993,144629,fra,eng,No
4993,144932,fra,eng,No
4993,144643,fra,eng,No
4993,25078,fra,eng,No
4993,143846,fra,eng,No
4993,27965,fra,eng,No
14833,15625,tha,por,No
14833,119333,tha,por,No
14833,200551,tha,por,No
14833,1911,tha,por,No
14833,1340,tha,por,No
14833,2660,tha,por,No
14833,198216,tha,por,No
14833,15624,tha,por,No
14833,1761,tha,por,No
14833,124691,tha,por,No
14833,91746,tha,por,No
14833,122651,tha,por,No
14833,1859,tha,por,No
14833,51823,tha,por,No
14833,147370,tha,por,No
14833,91786,tha,por,No
14833,200556,tha,por,No
9097,41070,slk,ces,No
9097,199225,slk,eng,Yes
9097,59927,slk,ces,Yes
9097,146810,slk,ces,No
9097,139447,slk,ces,No
9097,104494,slk,eng,No
9097,95371,slk,ces,No
9097,114335,slk,ces,No
9097,83762,slk,ces,No
9097,139448,slk,ces,No
9097,95955,slk,ces,No
9097,92331,slk,ces,No
9097,62446,slk,ces,No
9097,133393,slk,ces,No
9097,146811,slk,ces,No
2954,79012,hbs,hbs,Yes
2954,37698,hbs,hbs,No
2954,63119,hbs,hbs,Yes
2954,27685,hbs,hbs,Yes
2954,110002,hbs,hbs,No
2954,6192,hbs,hbs,No
2954,78856,hbs,hbs,No
2954,49062,hbs,hbs,No
2954,200548,hbs,hbs,No
2954,198800,hbs,hbs,No
27531,157841,ell,ell,Yes
27531,157880,ell,ell,Yes
27531,159157,ell,ell,Yes
27531,159158,ell,ell,Yes
27531,157833,ell,ell,Yes
27531,159324,ell,ell,No
27531,158717,ell,ell,No
27531,157657,ell,ell,Yes
27531,157735,ell,ell,No
27531,158723,ell,ell,No
21388,77068,pol,hbs,Yes
21388,134992,pol,hbs,Yes
21388,46951,pol,hbs,No
21388,120529,pol,hbs,No
21388,3797,pol,hbs,No
21388,3710,pol,hbs,No
21388,139440,pol,hbs,No
21388,78848,pol,hbs,No
21388,134959,pol,hbs,No
21388,199393,pol,hbs,No
21388,77066,pol,hbs,No
21388,38068,pol,hbs,No
21388,197021,pol,hbs,No
21388,77067,pol,hbs,No
21388,38067,pol,hbs,No
21388,92306,pol,hbs,No
21388,41227,pol,hbs,No
21388,46176,pol,hbs,No
21388,139441,pol,hbs,No
21388,55082,pol,hbs,No
21388,1487,pol,hbs,No
21388,200487,pol,hbs,No
21388,38084,pol,hbs,No
21388,41075,pol,hbs,No
21388,89132,pol,hbs,No
21388,84100,pol,hbs,No
21388,52956,pol,hbs,No
17293,15603,por,por,Yes
17293,4860,por,por,Yes
17293,27024,por,por,No
17293,5170,por,por,No
17293,49320,por,por,No
17293,118307,por,por,No
17293,1635,por,por,No
17293,199487,por,por,No
17293,6398,por,por,No
17293,54091,por,por,No
21391,98807,pol,pol,Yes
21391,122911,pol,pol,Yes
21391,98810,pol,pol,Yes
21391,123007,pol,pol,No
21391,92153,pol,pol,No
21391,48509,pol,pol,No
21391,151511,pol,pol,No
21391,86157,pol,pol,No
21391,122920,pol,pol,No
21391,98806,pol,pol,No
21391,73849,pol,hbs,Yes
21391,37890,pol,hbs,No
21391,37885,pol,hbs,No
21391,38097,pol,hbs,No
21391,122140,pol,hbs,No
21391,37889,pol,hbs,No
21391,38091,pol,hbs,No
21391,97791,pol,hbs,No
21391,154010,pol,hbs,No
21391,154003,pol,hbs,No
21391,74250,pol,hbs,No
21391,47853,pol,hbs,No
21391,106763,pol,hbs,No
21391,55974,pol,hbs,No
21391,38081,pol,hbs,No
21391,33114,pol,hbs,No
21391,134980,pol,hbs,No
21391,42139,pol,hbs,No
21391,37892,pol,hbs,No
21391,38083,pol,hbs,No
21391,37882,pol,hbs,No
21391,93008,pol,hbs,No
21391,41965,pol,hbs,No
5009,168283,eng,ara,Yes
5009,168293,eng,ara,Yes
5009,7409,eng,ara,Yes
5009,171381,eng,ara,No
5009,166676,eng,ara,No
5009,172767,eng,ara,No
5009,174069,eng,ara,No
5009,168765,eng,ara,No
5009,174561,eng,ara,No
5009,175911,eng,ara,No
5009,172427,eng,ara,No
5009,166591,eng,ara,No
5009,167134,eng,ara,No
